Ticker,Time,Millisec,LastPrice,Volume,BidVolume1,BidPrice1,AskVolume1,AskPrice1
IF1502,14:43:21,600,3316.2,398456,130,3316.2,2,3316.4
IF1502,14:43:22,100,3316.4,398458,128,3316.2,2,3316.4
IF1502,14:43:22,600,3316.4,398458,128,3316.2,2,3316.4
IF1502,14:43:23,100,3316.4,398459,128,3316.2,1,3316.4
IF1502,14:43:23,600,3316.4,398459,128,3316.2,2,3316.4
IF1502,14:43:24,100,3316.2,398460,127,3316.2,2,3316.4
IF1502,14:43:24,600,3316.4,398461,127,3316.2,1,3316.4
IF1502,14:43:25,100,3316.4,398462,125,3316.2,1,3316.4
IF1502,14:43:25,600,3316.4,398462,127,3316.2,1,3316.4
IF1502,14:43:26,100,3316.2,398464,125,3316.2,1,3316.4
IF1502,14:43:26,600,3316.2,398464,125,3316.2,2,3316.4
IF1502,14:43:27,100,3316.4,398465,128,3316.2,1,3316.4
IF1502,14:43:27,600,3316.4,398466,129,3316.2,1,3316.4
IF1502,14:43:28,100,3316.2,398467,131,3316.2,1,3316.4
IF1502,14:43:28,600,3316.2,398467,133,3316.2,3,3316.4
IF1502,14:43:29,100,3316.2,398468,137,3316.2,2,3316.4
IF1502,14:43:29,600,3316.2,398468,138,3316.2,102,3316.4
IF1502,14:43:30,100,3316.2,398469,129,3316.2,102,3316.4
IF1502,14:43:30,600,3316.4,398473,137,3316.2,98,3316.4
IF1502,14:43:31,100,3316.4,398475,134,3316.2,98,3316.4
IF1502,14:43:31,600,3316.4,398475,136,3316.2,99,3316.4
IF1502,14:43:32,100,3316.2,398476,134,3316.2,99,3316.4
IF1502,14:43:32,600,3316.2,398477,133,3316.2,200,3316.4
IF1502,14:43:33,100,3316.2,398477,134,3316.2,199,3316.4
IF1502,14:43:33,600,3316.2,398477,135,3316.2,200,3316.4
IF1502,14:43:34,100,3316.2,398477,134,3316.2,199,3316.4
IF1502,14:43:34,600,3316.2,398478,131,3316.2,300,3316.4
IF1502,14:43:35,100,3316.4,398479,134,3316.2,298,3316.4
IF1502,14:43:35,600,3316.4,398485,133,3316.2,293,3316.4
IF1502,14:43:36,100,3316.2,398491,175,3316.2,394,3316.4
IF1502,14:43:36,600,3316.2,398492,174,3316.2,393,3316.4
IF1502,14:43:37,100,3316.2,398492,169,3316.2,393,3316.4
IF1502,14:43:37,600,3316.4,398495,172,3316.2,392,3316.4
IF1502,14:43:38,100,3316.2,398496,170,3316.2,492,3316.4
IF1502,14:43:38,600,3316.4,398497,170,3316.2,491,3316.4
IF1502,14:43:39,100,3316.2,398498,158,3316.2,493,3316.4
IF1502,14:43:39,600,3316.2,398498,171,3316.2,491,3316.4
IF1502,14:43:40,100,3316.2,398498,170,3316.2,591,3316.4
IF1502,14:43:40,600,3316.2,398499,168,3316.2,591,3316.4
IF1502,14:43:41,100,3316.4,398501,164,3316.2,590,3316.4
IF1502,14:43:41,600,3316.4,398501,168,3316.2,590,3316.4
IF1502,14:43:42,100,3316.2,398502,167,3316.2,690,3316.4
IF1502,14:43:42,600,3316.2,398505,164,3316.2,691,3316.4
IF1502,14:43:43,100,3316.2,398506,159,3316.2,690,3316.4
IF1502,14:43:43,600,3316.4,398507,167,3316.2,790,3316.4
IF1502,14:43:44,100,3316.2,398509,162,3316.2,788,3316.4
IF1502,14:43:44,600,3316.2,398509,162,3316.2,788,3316.4
IF1502,14:43:45,100,3316.2,398514,150,3316.2,788,3316.4
IF1502,14:43:45,600,3316.2,398514,155,3316.2,789,3316.4
IF1502,14:43:46,100,3316.2,398516,153,3316.2,787,3316.4
IF1502,14:43:46,600,3316.2,398516,152,3316.2,787,3316.4
IF1502,14:43:47,100,3316.2,398516,149,3316.2,787,3316.4
IF1502,14:43:47,600,3316.2,398516,153,3316.2,787,3316.4
IF1502,14:43:48,100,3316.2,398517,144,3316.2,787,3316.4
IF1502,14:43:48,600,3316.2,398518,150,3316.2,789,3316.4
IF1502,14:43:49,100,3316.2,398518,147,3316.2,787,3316.4
IF1502,14:43:49,600,3316.2,398522,151,3316.2,787,3316.4
IF1502,14:43:50,100,3316.2,398522,151,3316.2,788,3316.4
IF1502,14:43:50,600,3316.2,398523,148,3316.2,788,3316.4
IF1502,14:43:51,100,3316.4,398524,148,3316.2,787,3316.4
IF1502,14:43:51,600,3316.2,398527,147,3316.2,786,3316.4
IF1502,14:43:52,100,3316.2,398527,148,3316.2,786,3316.4
IF1502,14:43:52,600,3316.4,398528,148,3316.2,887,3316.4
IF1502,14:43:53,100,3316.4,398529,148,3316.2,884,3316.4
IF1502,14:43:53,600,3316.2,398532,148,3316.2,883,3316.4
IF1502,14:43:54,100,3316.2,398532,146,3316.2,882,3316.4
IF1502,14:43:54,600,3316.2,398534,145,3316.2,883,3316.4
IF1502,14:43:55,100,3316.2,398534,157,3316.2,982,3316.4
IF1502,14:43:55,600,3316.2,398535,157,3316.2,982,3316.4
IF1502,14:43:56,100,3316.2,398535,158,3316.2,983,3316.4
IF1502,14:43:56,600,3316.2,398535,157,3316.2,982,3316.4
IF1502,14:43:57,100,3316.2,398536,147,3316.2,983,3316.4
IF1502,14:43:57,600,3316.4,398537,157,3316.2,982,3316.4
IF1502,14:43:58,100,3316.2,398539,154,3316.2,982,3316.4
IF1502,14:43:58,600,3316.2,398540,155,3316.2,983,3316.4
IF1502,14:43:59,100,3316.2,398540,154,3316.2,982,3316.4
IF1502,14:43:59,600,3316.2,398541,152,3316.2,982,3316.4
IF1502,14:44:00,100,3316.2,398542,151,3316.2,983,3316.4
IF1502,14:44:00,600,3316.2,398542,149,3316.2,982,3316.4
IF1502,14:44:01,100,3316.2,398554,146,3316.2,972,3316.4
IF1502,14:44:01,600,3316.2,398554,147,3316.2,973,3316.4
IF1502,14:44:02,100,3316.2,398558,145,3316.2,971,3316.4
IF1502,14:44:02,600,3316.2,398558,145,3316.2,971,3316.4
IF1502,14:44:03,100,3316.2,398558,145,3316.2,972,3316.4
IF1502,14:44:03,600,3316.4,398561,145,3316.2,971,3316.4
IF1502,14:44:04,100,3316.2,398562,134,3316.2,969,3316.4
IF1502,14:44:04,600,3316.2,398563,132,3316.2,969,3316.4
IF1502,14:44:05,100,3316.2,398564,131,3316.2,969,3316.4
IF1502,14:44:05,600,3316.2,398565,130,3316.2,969,3316.4
IF1502,14:44:06,100,3316.2,398567,118,3316.2,969,3316.4
IF1502,14:44:06,600,3316.2,398567,128,3316.2,969,3316.4
IF1502,14:44:07,100,3316.2,398568,125,3316.2,969,3316.4
IF1502,14:44:07,600,3316.2,398569,129,3316.2,969,3316.4
IF1502,14:44:08,100,3316.2,398569,129,3316.2,969,3316.4
IF1502,14:44:08,600,3316.2,398570,128,3316.2,969,3316.4
IF1502,14:44:09,100,3316.4,398582,129,3316.2,958,3316.4
IF1502,14:44:09,600,3316.4,398582,126,3316.2,958,3316.4
IF1502,14:44:10,100,3316.2,398584,128,3316.2,958,3316.4
IF1502,14:44:10,600,3316.4,398585,128,3316.2,957,3316.4
IF1502,14:44:11,100,3316.2,398586,128,3316.2,958,3316.4
IF1502,14:44:11,600,3316.2,398587,127,3316.2,957,3316.4
IF1502,14:44:12,100,3316.2,398587,127,3316.2,957,3316.4
IF1502,14:44:12,600,3316.2,398589,125,3316.2,957,3316.4
IF1502,14:44:13,100,3316.2,398589,122,3316.2,957,3316.4
IF1502,14:44:13,600,3316.2,398589,121,3316.2,958,3316.4
IF1502,14:44:14,100,3316.2,398589,125,3316.2,959,3316.4
IF1502,14:44:14,600,3316.2,398589,124,3316.2,957,3316.4
IF1502,14:44:15,100,3316.2,398593,173,3316.2,957,3316.4
IF1502,14:44:15,600,3316.2,398593,170,3316.2,957,3316.4
IF1502,14:44:16,100,3316.2,398596,162,3316.2,958,3316.4
IF1502,14:44:16,600,3316.4,398598,172,3316.2,956,3316.4
IF1502,14:44:17,100,3316.2,398601,170,3316.2,956,3316.4
IF1502,14:44:17,600,3316.2,398601,167,3316.2,956,3316.4
IF1502,14:44:18,100,3316.2,398602,168,3316.2,956,3316.4
IF1502,14:44:18,600,3316.4,398604,168,3316.2,954,3316.4
IF1502,14:44:19,100,3316.2,398605,165,3316.2,954,3316.4
IF1502,14:44:19,600,3316.2,398605,163,3316.2,954,3316.4
IF1502,14:44:20,100,3316.2,398605,166,3316.2,954,3316.4
IF1502,14:44:20,600,3316.2,398610,161,3316.2,954,3316.4
IF1502,14:44:21,100,3316.2,398611,160,3316.2,954,3316.4
IF1502,14:44:21,600,3316.2,398612,156,3316.2,954,3316.4
IF1502,14:44:22,100,3316.2,398612,160,3316.2,954,3316.4
IF1502,14:44:22,600,3316.4,398613,159,3316.2,953,3316.4
IF1502,14:44:23,100,3316.4,398613,158,3316.2,953,3316.4
IF1502,14:44:23,600,3316.4,398615,159,3316.2,952,3316.4
IF1502,14:44:24,100,3316.4,398615,161,3316.2,952,3316.4
IF1502,14:44:24,600,3316.2,398616,157,3316.2,952,3316.4
IF1502,14:44:25,100,3316.2,398617,147,3316.2,952,3316.4
IF1502,14:44:25,600,3316.2,398618,158,3316.2,952,3316.4
IF1502,14:44:26,100,3316.2,398618,159,3316.2,953,3316.4
IF1502,14:44:26,600,3316.2,398618,155,3316.2,952,3316.4
IF1502,14:44:27,100,3316.2,398618,159,3316.2,952,3316.4
IF1502,14:44:27,600,3316.2,398620,157,3316.2,952,3316.4
IF1502,14:44:28,100,3316.4,398621,161,3316.2,951,3316.4
IF1502,14:44:28,600,3316.2,398622,156,3316.2,951,3316.4
IF1502,14:44:29,100,3316.2,398624,159,3316.2,950,3316.4
IF1502,14:44:29,600,3316.2,398624,159,3316.2,951,3316.4
IF1502,14:44:30,100,3316.2,398626,158,3316.2,949,3316.4
IF1502,14:44:30,600,3316.2,398627,157,3316.2,948,3316.4
IF1502,14:44:31,100,3316.2,398628,156,3316.2,949,3316.4
IF1502,14:44:31,600,3316.2,398629,155,3316.2,948,3316.4
IF1502,14:44:32,100,3316.2,398630,153,3316.2,948,3316.4
IF1502,14:44:32,600,3316.2,398630,153,3316.2,948,3316.4
IF1502,14:44:33,100,3316.2,398631,150,3316.2,948,3316.4
IF1502,14:44:33,600,3316.2,398631,149,3316.2,948,3316.4
IF1502,14:44:34,100,3316.2,398634,137,3316.2,948,3316.4
IF1502,14:44:34,600,3316.2,398634,146,3316.2,948,3316.4
IF1502,14:44:35,100,3316.4,398636,143,3316.2,947,3316.4
IF1502,14:44:35,600,3316.4,398636,143,3316.2,947,3316.4
IF1502,14:44:36,100,3316.2,398637,144,3316.2,948,3316.4
IF1502,14:44:36,600,3316.4,398639,143,3316.2,945,3316.4
IF1502,14:44:37,100,3316.4,398640,141,3316.2,944,3316.4
IF1502,14:44:37,600,3316.4,398640,142,3316.2,944,3316.4
IF1502,14:44:38,100,3316.2,398653,129,3316.2,944,3316.4
IF1502,14:44:38,600,3316.2,398655,126,3316.2,944,3316.4
IF1502,14:44:39,100,3316.2,398656,125,3316.2,944,3316.4
IF1502,14:44:39,600,3316.2,398656,125,3316.2,945,3316.4
IF1502,14:44:40,100,3316.2,398656,125,3316.2,944,3316.4
IF1502,14:44:40,600,3316.2,399006,70,3316.2,944,3316.4
IF1502,14:44:41,100,3316.2,399006,76,3316.2,944,3316.4
IF1502,14:44:41,600,3316.2,399007,75,3316.2,944,3316.4
IF1502,14:44:42,100,3316.2,399009,74,3316.2,946,3316.4
IF1502,14:44:42,600,3316.4,399010,73,3316.2,943,3316.4
IF1502,14:44:43,100,3316.4,399010,73,3316.2,943,3316.4
IF1502,14:44:43,600,3316.4,399010,73,3316.2,943,3316.4
IF1502,14:44:44,100,3316.4,399010,75,3316.2,945,3316.4
IF1502,14:44:44,600,3316.4,399011,73,3316.2,942,3316.4
IF1502,14:44:45,100,3316.4,399011,73,3316.2,942,3316.4
IF1502,14:44:45,600,3316.4,399011,74,3316.2,943,3316.4
IF1502,14:44:46,100,3316.2,399012,74,3316.2,942,3316.4
IF1502,14:44:46,600,3316.4,399016,74,3316.2,939,3316.4
IF1502,14:44:47,100,3316.2,399017,73,3316.2,939,3316.4
IF1502,14:44:47,600,3316.2,399017,73,3316.2,939,3316.4
IF1502,14:44:48,100,3316.2,399017,73,3316.2,939,3316.4
IF1502,14:44:48,600,3316.2,399018,74,3316.2,939,3316.4
IF1502,14:44:49,100,3316.2,399018,74,3316.2,939,3316.4
IF1502,14:44:49,600,3316.2,399020,72,3316.2,939,3316.4
IF1502,14:44:50,100,3316.2,399026,67,3316.2,940,3316.4
IF1502,14:44:50,600,3316.2,399027,80,3316.2,941,3316.4
IF1502,14:44:51,100,3316.4,399029,76,3316.2,940,3316.4
IF1502,14:44:51,600,3316.4,399029,79,3316.2,939,3316.4
IF1502,14:44:52,100,3316.2,399031,79,3316.2,939,3316.4
IF1502,14:44:52,600,3316.2,399033,80,3316.2,937,3316.4
IF1502,14:44:53,100,3316.2,399033,77,3316.2,938,3316.4
IF1502,14:44:53,600,3316.2,399033,83,3316.2,939,3316.4
IF1502,14:44:54,100,3316.4,399034,81,3316.2,938,3316.4
IF1502,14:44:54,600,3316.2,399037,81,3316.2,938,3316.4
IF1502,14:44:55,100,3316.2,399038,77,3316.2,937,3316.4
IF1502,14:44:55,600,3316.2,399053,65,3316.2,937,3316.4
IF1502,14:44:56,100,3316.2,399054,64,3316.2,937,3316.4
IF1502,14:44:56,600,3316.4,399055,64,3316.2,937,3316.4
IF1502,14:44:57,100,3316.4,399055,60,3316.2,938,3316.4
IF1502,14:44:57,600,3316.4,399056,65,3316.2,937,3316.4
IF1502,14:44:58,100,3316.2,399057,102,3316.2,938,3316.4
IF1502,14:44:58,600,3316.2,399057,103,3316.2,939,3316.4
IF1502,14:44:59,100,3316.2,399057,99,3316.2,938,3316.4
IF1502,14:44:59,600,3316.4,399058,105,3316.2,938,3316.4
IF1502,14:45:00,100,3316.4,399058,104,3316.2,940,3316.4
IF1502,14:45:00,600,3316.4,399059,105,3316.2,939,3316.4
IF1502,14:45:01,100,3316.2,399069,97,3316.2,941,3316.4
IF1502,14:45:01,600,3316.2,399069,102,3316.2,939,3316.4
IF1502,14:45:02,100,3316.4,399072,101,3316.2,937,3316.4
IF1502,14:45:02,600,3316.4,399073,100,3316.2,938,3316.4
IF1502,14:45:03,100,3316.2,399075,101,3316.2,938,3316.4
IF1502,14:45:03,600,3316.4,399076,101,3316.2,938,3316.4
IF1502,14:45:04,100,3316.4,399076,101,3316.2,939,3316.4
IF1502,14:45:04,600,3316.4,399076,101,3316.2,939,3316.4
IF1502,14:45:05,100,3316.2,399079,100,3316.2,937,3316.4
IF1502,14:45:05,600,3316.2,399079,100,3316.2,937,3316.4
IF1502,14:45:06,100,3316.4,399081,99,3316.2,935,3316.4
IF1502,14:45:06,600,3316.2,399083,102,3316.2,937,3316.4
IF1502,14:45:07,100,3316.4,399089,97,3316.2,935,3316.4
IF1502,14:45:07,600,3316.4,399089,97,3316.2,936,3316.4
IF1502,14:45:08,100,3316.4,399089,97,3316.2,935,3316.4
IF1502,14:45:08,600,3316.2,399090,96,3316.2,936,3316.4
IF1502,14:45:09,100,3316.2,399090,97,3316.2,937,3316.4
IF1502,14:45:09,600,3316.2,399092,94,3316.2,935,3316.4
IF1502,14:45:10,100,3316.2,399092,95,3316.2,936,3316.4
IF1502,14:45:10,600,3316.2,399096,89,3316.2,935,3316.4
IF1502,14:45:11,100,3316.2,399096,90,3316.2,937,3316.4
IF1502,14:45:11,600,3316.2,399096,91,3316.2,936,3316.4
IF1502,14:45:12,100,3316.2,399096,91,3316.2,935,3316.4
IF1502,14:45:12,600,3316.2,399098,90,3316.2,934,3316.4
IF1502,14:45:13,100,3316.2,399098,89,3316.2,934,3316.4
IF1502,14:45:13,600,3316.2,399098,90,3316.2,934,3316.4
IF1502,14:45:14,100,3316.2,399100,89,3316.2,934,3316.4
IF1502,14:45:14,600,3316.2,399101,88,3316.2,934,3316.4
IF1502,14:45:15,100,3316.2,399103,86,3316.2,934,3316.4
IF1502,14:45:15,600,3316.4,399104,86,3316.2,933,3316.4
IF1502,14:45:16,100,3316.4,399104,86,3316.2,933,3316.4
IF1502,14:45:16,600,3316.4,399104,86,3316.2,934,3316.4
IF1502,14:45:17,100,3316.2,399105,87,3316.2,933,3316.4
IF1502,14:45:17,600,3316.2,399106,86,3316.2,933,3316.4
IF1502,14:45:18,100,3316.2,399106,87,3316.2,933,3316.4
IF1502,14:45:18,600,3316.2,399107,87,3316.2,933,3316.4
IF1502,14:45:19,100,3316.2,399113,80,3316.2,933,3316.4
IF1502,14:45:19,600,3316.2,399113,80,3316.2,934,3316.4
IF1502,14:45:20,100,3316.2,399113,80,3316.2,933,3316.4
IF1502,14:45:20,600,3316.4,399114,80,3316.2,932,3316.4
IF1502,14:45:21,100,3316.4,399116,79,3316.2,931,3316.4
IF1502,14:45:21,600,3316.2,399130,62,3316.2,931,3316.4
IF1502,14:45:22,100,3316.2,399130,106,3316.2,933,3316.4
IF1502,14:45:22,600,3316.2,399143,95,3316.2,933,3316.4
IF1502,14:45:23,100,3316.2,399143,94,3316.2,933,3316.4
IF1502,14:45:23,600,3316.4,399149,90,3316.2,932,3316.4
IF1502,14:45:24,100,3316.4,399149,91,3316.2,932,3316.4
IF1502,14:45:24,600,3316.4,399149,91,3316.2,932,3316.4
IF1502,14:45:25,100,3316.2,399156,82,3316.2,932,3316.4
IF1502,14:45:25,600,3316.2,399158,81,3316.2,932,3316.4
IF1502,14:45:26,100,3316.2,399159,80,3316.2,932,3316.4
IF1502,14:45:26,600,3316.2,399159,80,3316.2,932,3316.4
IF1502,14:45:27,100,3316.4,399160,80,3316.2,931,3316.4
IF1502,14:45:27,600,3316.4,399160,81,3316.2,931,3316.4
IF1502,14:45:28,100,3316.4,399165,77,3316.2,930,3316.4
IF1502,14:45:28,600,3316.4,399170,78,3316.2,925,3316.4
IF1502,14:45:29,100,3316.4,399176,76,3316.2,919,3316.4
IF1502,14:45:29,600,3316.2,399178,74,3316.2,918,3316.4
IF1502,14:45:30,100,3316.2,399181,75,3316.2,918,3316.4
IF1502,14:45:30,600,3316.2,399181,75,3316.2,918,3316.4
IF1502,14:45:31,100,3316.2,399181,76,3316.2,918,3316.4
IF1502,14:45:31,600,3316.2,399181,71,3316.2,918,3316.4
IF1502,14:45:32,100,3316.4,399182,74,3316.2,915,3316.4
IF1502,14:45:32,600,3316.4,399183,74,3316.2,914,3316.4
IF1502,14:45:33,100,3316.2,399185,126,3316.2,913,3316.4
IF1502,14:45:33,600,3316.2,399185,123,3316.2,914,3316.4
IF1502,14:45:34,100,3316.4,399186,128,3316.2,914,3316.4
IF1502,14:45:34,600,3316.4,399186,127,3316.2,914,3316.4
IF1502,14:45:35,100,3316.2,399188,125,3316.2,915,3316.4
IF1502,14:45:35,600,3316.4,399189,123,3316.2,912,3316.4
IF1502,14:45:36,100,3316.4,399189,129,3316.2,913,3316.4
IF1502,14:45:36,600,3316.4,399189,127,3316.2,912,3316.4
IF1502,14:45:37,100,3316.4,399189,126,3316.2,910,3316.4
IF1502,14:45:37,600,3316.2,399190,127,3316.2,911,3316.4
IF1502,14:45:38,100,3316.4,399191,126,3316.2,910,3316.4
IF1502,14:45:38,600,3316.4,399191,126,3316.2,908,3316.4
IF1502,14:45:39,100,3316.4,399191,129,3316.2,910,3316.4
IF1502,14:45:39,600,3316.4,399192,125,3316.2,905,3316.4
IF1502,14:45:40,100,3316.2,399194,125,3316.2,904,3316.4
IF1502,14:45:40,600,3316.4,399196,125,3316.2,903,3316.4
IF1502,14:45:41,100,3316.4,399197,128,3316.2,900,3316.4
IF1502,14:45:41,600,3316.4,399197,127,3316.2,900,3316.4
IF1502,14:45:42,100,3316.2,399198,133,3316.2,900,3316.4
IF1502,14:45:42,600,3316.4,399200,135,3316.2,896,3316.4
IF1502,14:45:43,100,3316.2,399202,133,3316.2,896,3316.4
IF1502,14:45:43,600,3316.4,399203,132,3316.2,897,3316.4
IF1502,14:45:44,100,3316.4,399215,131,3316.2,883,3316.4
IF1502,14:45:44,600,3316.2,399216,130,3316.2,883,3316.4
IF1502,14:45:45,100,3316.4,399219,132,3316.2,881,3316.4
IF1502,14:45:45,600,3316.4,399223,134,3316.2,877,3316.4
IF1502,14:45:46,100,3316.4,399224,133,3316.2,877,3316.4
IF1502,14:45:46,600,3316.4,399224,133,3316.2,876,3316.4
IF1502,14:45:47,100,3316.4,399224,134,3316.2,876,3316.4
IF1502,14:45:47,600,3316.4,399225,134,3316.2,875,3316.4
IF1502,14:45:48,100,3316.4,399225,134,3316.2,875,3316.4
IF1502,14:45:48,600,3316.4,399225,133,3316.2,875,3316.4
IF1502,14:45:49,100,3316.4,399226,135,3316.2,875,3316.4
IF1502,14:45:49,600,3316.4,399227,134,3316.2,874,3316.4
IF1502,14:45:50,100,3316.4,399227,137,3316.2,874,3316.4
IF1502,14:45:50,600,3316.4,399227,137,3316.2,874,3316.4
IF1502,14:45:51,100,3316.2,399228,136,3316.2,874,3316.4
IF1502,14:45:51,600,3316.2,399228,137,3316.2,874,3316.4
IF1502,14:45:52,100,3316.2,399228,137,3316.2,875,3316.4
IF1502,14:45:52,600,3316.2,399228,138,3316.2,875,3316.4
IF1502,14:45:53,100,3316.2,399228,137,3316.2,874,3316.4
IF1502,14:45:53,600,3316.4,399229,148,3316.2,875,3316.4
IF1502,14:45:54,100,3316.4,399229,141,3316.2,874,3316.4
IF1502,14:45:54,600,3316.4,399229,140,3316.2,871,3316.4
IF1502,14:45:55,100,3316.4,399230,140,3316.2,869,3316.4
IF1502,14:45:55,600,3316.4,399230,140,3316.2,869,3316.4
IF1502,14:45:56,100,3316.4,399231,138,3316.2,868,3316.4
IF1502,14:45:56,600,3316.4,399233,140,3316.2,866,3316.4
IF1502,14:45:57,100,3316.4,399233,141,3316.2,866,3316.4
IF1502,14:45:57,600,3316.4,399235,138,3316.2,863,3316.4
IF1502,14:45:58,100,3316.2,399236,136,3316.2,863,3316.4
IF1502,14:45:58,600,3316.2,399236,137,3316.2,864,3316.4
IF1502,14:45:59,100,3316.4,399237,136,3316.2,862,3316.4
IF1502,14:45:59,600,3316.4,399237,130,3316.2,862,3316.4
IF1502,14:46:00,100,3316.4,399259,109,3316.2,860,3316.4
IF1502,14:46:00,600,3316.4,399261,109,3316.2,858,3316.4
IF1502,14:46:01,100,3316.4,399273,109,3316.2,866,3316.4
IF1502,14:46:01,600,3316.4,399273,109,3316.2,866,3316.4
IF1502,14:46:02,100,3316.4,399274,103,3316.2,865,3316.4
IF1502,14:46:02,600,3316.4,399275,110,3316.2,864,3316.4
IF1502,14:46:03,100,3316.4,399284,109,3316.2,856,3316.4
IF1502,14:46:03,600,3316.2,399285,107,3316.2,856,3316.4
IF1502,14:46:04,100,3316.4,399286,103,3316.2,854,3316.4
IF1502,14:46:04,600,3316.4,399286,105,3316.2,854,3316.4
IF1502,14:46:05,100,3316.2,399287,104,3316.2,854,3316.4
IF1502,14:46:05,600,3316.2,399287,104,3316.2,853,3316.4
IF1502,14:46:06,100,3316.4,399291,97,3316.2,852,3316.4
IF1502,14:46:06,600,3316.2,399292,101,3316.2,853,3316.4
IF1502,14:46:07,100,3316.2,399292,101,3316.2,852,3316.4
IF1502,14:46:07,600,3316.4,399293,101,3316.2,851,3316.4
IF1502,14:46:08,100,3316.2,399295,95,3316.2,851,3316.4
IF1502,14:46:08,600,3316.2,399296,99,3316.2,851,3316.4
IF1502,14:46:09,100,3316.2,399296,98,3316.2,851,3316.4
IF1502,14:46:09,600,3316.4,399297,99,3316.2,850,3316.4
IF1502,14:46:10,100,3316.2,399298,84,3316.2,840,3316.4
IF1502,14:46:10,600,3316.2,399298,98,3316.2,850,3316.4
IF1502,14:46:11,100,3316.4,399299,99,3316.2,850,3316.4
IF1502,14:46:11,600,3316.2,399300,97,3316.2,849,3316.4
IF1502,14:46:12,100,3316.2,399300,93,3316.2,849,3316.4
IF1502,14:46:12,600,3316.4,399301,99,3316.2,848,3316.4
IF1502,14:46:13,100,3316.4,399301,98,3316.2,848,3316.4
IF1502,14:46:13,600,3316.4,399301,98,3316.2,848,3316.4
IF1502,14:46:14,100,3316.4,399303,94,3316.2,847,3316.4
IF1502,14:46:14,600,3316.4,399303,98,3316.2,847,3316.4
IF1502,14:46:15,100,3316.2,399305,96,3316.2,847,3316.4
IF1502,14:46:15,600,3316.4,399306,96,3316.2,846,3316.4
IF1502,14:46:16,100,3316.4,399306,96,3316.2,847,3316.4
IF1502,14:46:16,600,3316.4,399306,100,3316.2,847,3316.4
IF1502,14:46:17,100,3316.4,399308,99,3316.2,846,3316.4
IF1502,14:46:17,600,3316.4,399308,99,3316.2,847,3316.4
IF1502,14:46:18,100,3316.4,399308,99,3316.2,847,3316.4
IF1502,14:46:18,600,3316.2,399309,99,3316.2,847,3316.4
IF1502,14:46:19,100,3316.2,399309,88,3316.2,837,3316.4
IF1502,14:46:19,600,3316.2,399310,97,3316.2,847,3316.4
IF1502,14:46:20,100,3316.2,399310,97,3316.2,848,3316.4
IF1502,14:46:20,600,3316.4,399311,97,3316.2,847,3316.4
IF1502,14:46:21,100,3316.4,399311,97,3316.2,847,3316.4
IF1502,14:46:21,600,3316.4,399313,98,3316.2,845,3316.4
IF1502,14:46:22,100,3316.4,399313,97,3316.2,845,3316.4
IF1502,14:46:22,600,3316.2,399314,96,3316.2,845,3316.4
IF1502,14:46:23,100,3316.2,399314,97,3316.2,845,3316.4
IF1502,14:46:23,600,3316.2,399316,124,3316.2,845,3316.4
IF1502,14:47:05,100,3316.4,399442,122,3316.2,784,3316.4
IF1502,14:47:05,600,3316.4,399442,121,3316.2,784,3316.4
IF1502,14:47:06,100,3316.2,399444,120,3316.2,783,3316.4
IF1502,14:47:06,600,3316.4,399445,121,3316.2,783,3316.4
IF1502,14:47:07,100,3316.4,399457,116,3316.2,771,3316.4
IF1502,14:47:07,600,3316.4,399457,120,3316.2,771,3316.4
IF1502,14:47:08,100,3316.2,399459,119,3316.2,770,3316.4
IF1502,14:47:08,600,3316.2,399459,121,3316.2,770,3316.4
IF1502,14:47:09,100,3316.2,399461,121,3316.2,769,3316.4
IF1502,14:47:09,600,3316.4,399462,121,3316.2,768,3316.4
IF1502,14:47:10,100,3316.4,399463,120,3316.2,768,3316.4
IF1502,14:47:10,600,3316.4,399464,121,3316.2,766,3316.4
IF1502,14:47:11,100,3316.4,399465,116,3316.2,765,3316.4
IF1502,14:47:11,600,3316.4,399465,120,3316.2,765,3316.4
IF1502,14:47:12,100,3316.4,399467,119,3316.2,764,3316.4
IF1502,14:47:12,600,3316.4,399467,119,3316.2,764,3316.4
IF1502,14:47:13,100,3316.2,399468,99,3316.2,754,3316.4
IF1502,14:47:13,600,3316.2,399469,112,3316.2,765,3316.4
IF1502,14:47:14,100,3316.4,399470,112,3316.2,764,3316.4
IF1502,14:47:14,600,3316.2,399473,110,3316.2,762,3316.4
IF1502,14:47:15,100,3316.2,399474,116,3316.2,763,3316.4
IF1502,14:47:15,600,3316.4,399475,116,3316.2,762,3316.4
IF1502,14:47:16,100,3316.4,399476,117,3316.2,762,3316.4
IF1502,14:47:16,600,3316.4,399478,126,3316.2,759,3316.4
IF1502,14:47:17,100,3316.4,399479,129,3316.2,758,3316.4
IF1502,14:47:17,600,3316.4,399498,112,3316.2,757,3316.4
IF1502,14:47:18,100,3316.4,399498,114,3316.2,757,3316.4
IF1502,14:47:18,600,3316.2,399499,112,3316.2,757,3316.4
IF1502,14:47:19,100,3316.4,399501,109,3316.2,756,3316.4
IF1502,14:47:19,600,3316.4,399501,112,3316.2,755,3316.4
IF1502,14:47:20,100,3316.4,399501,112,3316.2,755,3316.4
IF1502,14:47:20,600,3316.4,399502,112,3316.2,754,3316.4
IF1502,14:47:21,100,3316.4,399503,108,3316.2,755,3316.4
